20011112-M-Masters_Cup-RR-Patrick_Rafter-Andre_Agassi,patrick rafter,andre agassi,andre agassi
20010909-M-US_Open-F-Pete_Sampras-Lleyton_Hewitt,pete sampras,lleyton hewitt,lleyton hewitt
20010319-M-Miami_Masters-R32-Pete_Sampras-Andy_Roddick,pete sampras,andy roddick,andy roddick
20001127-M-Tour_Finals-SF-Marat_Safin-Andre_Agassi,marat safin,andre agassi,andre agassi
20000910-M-US_Open-F-Pete_Sampras-Marat_Safin,pete sampras,marat safin,marat safin
20000130-M-Australian_Open-F-Yevgeny_Kafelnikov-Andre_Agassi,yevgeny kafelnikov,andre agassi,andre agassi
19991122-M-Tour_Finals-RR-Pete_Sampras-Andre_Agassi,pete sampras,andre agassi,andre agassi
19981005-M-Basel-R32-Andre_Agassi-Roger_Federer,andre agassi,roger federer,andre agassi
19980817-M-New_Haven-R32-Pete_Sampras-Lleyton_Hewitt,pete sampras,lleyton hewitt,pete sampras
19980810-M-Cincinnati_Masters-SF-Yevgeny_Kafelnikov-Patrick_Rafter,yevgeny kafelnikov,patrick rafter,patrick rafter
19980209-M-San_Jose-F-Pete_Sampras-Andre_Agassi,pete sampras,andre agassi,andre agassi
19971110-M-Tour_Finals-RR-Patrick_Rafter-Pete_Sampras,patrick rafter,pete sampras,pete sampras
19971027-M-Paris_Masters-SF-Pete_Sampras-Yevgeny_Kafelnikov,pete sampras,yevgeny kafelnikov,pete sampras
19961119-M-Tour_Finals-RR-Pete_Sampras-Andre_Agassi,pete sampras,andre agassi,pete sampras
19960908-M-US_Open-F-Pete_Sampras-Michael_Chang,pete sampras,michael chang,pete sampras
19960128-M-Australian_Open-F-Michael_Chang-Boris_Becker,michael chang,boris becker,boris becker
19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,pete sampras,andre agassi,pete sampras
19950129-M-Australian_Open-F-Pete_Sampras-Andre_Agassi,pete sampras,andre agassi,andre agassi
19941120-M-Tour_Finals-SF-Pete_Sampras-Andre_Agassi,pete sampras,andre agassi,pete sampras
19941116-M-Tour_Finals-RR-Michael_Chang-Andre_Agassi,michael chang,andre agassi,andre agassi
19930131-M-Australian_Open-F-Jim_Courier-Stefan_Edberg,jim courier,stefan edberg,jim courier
19920913-M-US_Open-F-Pete_Sampras-Stefan_Edberg,pete sampras,stefan edberg,stefan edberg
19920126-M-Australian_Open-F-Jim_Courier-Stefan_Edberg,jim courier,stefan edberg,jim courier
19910908-M-US_Open-F-Jim_Courier-Stefan_Edberg,jim courier,stefan edberg,stefan edberg
19910127-M-Australian_Open-F-Ivan_Lendl-Boris_Becker,ivan lendl,boris becker,boris becker
19900909-M-US_Open-F-Andre_Agassi-Pete_Sampras,andre agassi,pete sampras,pete sampras
19900128-M-Australian_Open-F-Ivan_Lendl-Stefan_Edberg,ivan lendl,stefan edberg,ivan lendl
19890910-M-US_Open-F-Boris_Becker-Ivan_Lendl,boris becker,ivan lendl,boris becker
19880911-M-US_Open-F-Mats_Wilander-Ivan_Lendl,mats wilander,ivan lendl,mats wilander
19870914-M-US_Open-F-Ivan_Lendl-Mats_Wilander,ivan lendl,mats wilander,ivan lendl
19850908-M-US_Open-F-John_Mcenroe-Ivan_Lendl,john mcenroe,ivan lendl,ivan lendl
19840909-M-US_Open-F-John_Mcenroe-Ivan_Lendl,john mcenroe,ivan lendl,john mcenroe
19810913-M-US_Open-F-John_Mcenroe-Bjorn_Borg,john mcenroe,bjorn borg,john mcenroe
19800907-M-US_Open-F-John_Mcenroe-Bjorn_Borg,john mcenroe,bjorn borg,john mcenroe
